Ref.No,X8,X9,X10,X11,X12,X13,X14,X15
15988,2,2,2,2,28947,30072,30895,31589
890,0,0,0,0,149445,139794,133224,106127
16498,2,2,2,2,17077,17504,16940,19621
20670,0,0,0,0,175349,165527,147798,120811
18653,-1,-1,0,0,4460,5531,20867,12895
13650,-1,-1,-1,-1,8898,1276,24031,41305
18658,2,2,2,0,74250,76895,79548,80280
8125,4,4,4,4,2500,2500,2500,2500
10510,0,0,0,2,117485,114166,116491,118839
22133,-1,-1,-1,-1,0,890,467,500
14470,0,0,0,0,158360,113702,95214,95713
12853,0,0,0,0,223445,122096,125969,127044
22268,0,0,-1,-1,22959,37955,25741,17875
3017,0,0,0,0,18093,18543,18911,19000
13256,0,0,0,0,161581,163500,166003,167287
3693,-2,-2,-2,-2,0,0,0,0
9115,0,0,0,0,221587,216472,218817,223329
8131,0,0,0,0,153002,157427,158160,156314
12459,-2,-2,-2,-2,2500,0,0,0
7355,0,0,0,0,18497,15172,17488,17923
2168,2,2,3,2,175904,179579,186539,196029
16057,0,0,0,-2,2628,1000,2050,3000
20396,2,2,0,0,20433,19302,19276,19451
1657,2,0,0,0,108817,83654,79713,64468
4312,-1,-1,-1,-1,316,316,4866,316
4359,-2,-2,-2,-1,0,0,0,0
22554,-2,-2,-2,-2,0,0,0,0
7271,2,2,2,2,37160,39750,40298,40835
3587,-1,-1,0,0,0,0,638,225
22339,0,0,0,0,70282,71463,60364,70420
12964,0,0,0,0,34018,35165,36076,37478
8686,0,0,0,0,21249,20771,17626,10078
2171,0,0,0,0,9078,11612,12100,13900
7920,0,0,0,0,27295,27403,23837,23078
19958,2,-1,0,0,3487,3159,213,3336
14505,0,0,0,0,91467,68747,66372,64854
4154,-1,-1,-1,-1,8527,13219,10132,29142
4264,2,2,-1,-1,10033,6486,7064,2890
18857,0,0,0,0,52652,53774,54909,56035
15882,0,0,0,0,3624,4487,4545,6249
5784,-1,0,0,0,6217,5082,5400,5012
8457,0,0,0,0,47295,87717,78638,77038
10596,2,0,0,0,18231,20625,17443,21649
4806,-1,-1,0,-1,41051,70951,18911,15982
5187,0,0,-2,-2,38395,39943,20650,0
2394,2,0,-1,-1,8503,11352,10198,10400
22070,0,0,0,0,238896,244419,250051,247271
1465,0,0,0,0,17524,22184,23270,27372
18014,0,0,0,0,155342,159672,163959,168187
4055,-1,-1,0,-1,390,390,390,780
21811,0,0,0,0,144010,142724,142802,140103
22779,0,0,0,0,84100,85538,79875,82853
10482,-1,-1,0,0,22186,15258,13513,80831
23668,-1,-1,-1,-1,5592,0,1306,1623
4985,0,0,0,0,86716,88329,91247,91823
3841,0,0,2,0,60381,64395,66323,70422
18112,-1,-2,-2,-2,0,150,0,0
20466,2,0,0,0,3173,5270,5040,6050
16064,0,0,0,0,50738,49236,48608,48423
2410,0,0,0,0,35815,38023,40180,41318
20170,0,0,0,0,84064,85935,55548,134719
1592,2,0,0,0,49617,50352,49243,49819
17348,0,0,0,0,130374,129889,114559,113759
4053,2,0,0,0,5484,6192,4988,3440
23921,0,0,0,0,45458,46450,47599,48456
4155,0,0,0,-2,8014,9170,9180,8300
10139,2,2,2,0,27098,29832,29354,30609
5675,2,2,2,0,97031,96919,93277,97576
5241,0,0,0,0,45861,47667,48119,8257
20360,2,2,3,2,16132,16562,19279,20663
537,0,0,0,0,330759,337794,274075,252584
3331,0,0,0,0,49612,48546,49157,49890
21154,0,0,0,0,18924,21589,23926,31161
6561,0,0,0,0,46889,47496,48307,49272
4675,2,0,0,-1,278863,275153,269528,269278
23819,-2,-2,-2,-2,0,0,0,0
375,0,0,0,0,173267,174590,175233,106288
174,-2,-2,-2,-2,-709,-709,-709,-2898
2924,0,2,2,0,16435,17166,19478,19862
20337,0,0,0,0,30048,31049,32144,33157
22853,0,0,0,0,16560,15997,17336,18345
17441,0,0,-2,-2,17168,28655,29239,9435
6522,0,0,0,0,60491,61319,56550,43279
20860,0,0,0,0,145905,147860,78545,19212
2032,-1,-1,-1,-1,416,416,416,416
7422,0,0,-1,-1,106974,109061,7262,7410
556,0,-1,-1,-2,37850,68187,1207,2632
5500,-2,-2,-2,-2,48417,15530,112316,114797
20295,-1,-1,-1,-1,850,12340,14910,44967
22412,0,0,0,0,15852,16861,17884,18590
4420,-1,-1,-1,-1,108,-58,14276,1346
10121,2,2,2,2,84647,76858,62650,59255
1724,-2,-1,-1,-1,13234,0,6000,15866
14562,-1,-1,-1,-1,3059,291,1131,441
204,0,0,0,0,107314,110578,113736,116000
15880,0,0,0,0,45343,31228,29756,27751
11480,0,-1,-1,-1,30452,36919,24268,3210
1137,-1,0,0,-1,2522,0,18171,17051
4539,-1,-1,-1,-1,326,326,326,326
1488,0,0,0,-1,48979,41597,29347,19544
10306,-1,-1,-1,-1,7877,11532,13695,2050
23037,-2,-2,-2,-2,443118,155322,67515,68639
8603,0,0,2,2,25690,26719,27774,28809
658,0,0,0,0,46923,48666,49347,50386
19794,2,2,2,0,26536,26443,18486,19077
13677,0,0,0,0,76831,72100,66575,68499
5751,2,2,2,2,147333,143786,151842,147962
9415,0,0,0,0,42518,31386,24540,22187
6926,-2,-2,-2,-2,0,0,0,0
20996,2,0,0,0,50435,50936,49463,50046
5595,-1,-2,-2,-1,-1,604,0,0
21294,-2,-1,-1,-2,1858,0,0,3000
16522,0,0,0,-2,44630,44802,40686,7710
23981,0,-1,0,0,51274,50474,49724,48437
22881,2,2,2,2,25574,22897,25647,24937
15211,-1,-1,-1,-1,4114,390,944,473
17059,0,0,0,0,25490,26494,27534,28177
20794,-1,2,2,-2,390,390,780,780
17165,0,0,0,0,35199,36206,36343,45180
21055,0,0,0,0,47834,47821,48442,42550
21384,-1,-1,-1,-1,17530,3873,3119,8970
18012,0,0,0,0,48566,48206,48659,47248
15344,0,-1,-1,-1,5361,2700,3822,1103
12962,-1,-1,-1,-1,1363,0,6098,3500
8987,-1,0,0,-1,295,1130,12791,40341
9710,-1,-1,0,0,1362,1352,1867,36986
18132,-2,-2,-2,-2,4081,7608,154353,9617
9271,0,0,0,0,145574,108617,102711,95652
5263,0,0,0,0,162518,138078,134428,129871
12472,2,0,0,2,127253,135822,127930,127762
16290,2,2,0,0,102250,97551,101882,98311
9104,0,0,0,0,23730,24693,6470,9882
10084,2,0,0,2,19674,21050,20414,22008
5593,2,2,2,2,26319,27404,27769,28227
11669,0,0,0,0,35454,33824,28528,28102
8186,0,2,0,0,13225,13655,14461,13221
6598,0,0,0,0,81252,74766,79012,74349
14342,-1,-2,-1,-1,440,452,0,0
4382,-1,-1,-1,-1,2468,1077,1140,0
16451,0,0,0,0,30567,58722,30077,29841
11402,0,0,0,-2,49667,33900,33545,16666
1022,0,0,0,0,142827,126317,75324,78773
14573,0,0,0,0,128846,130525,74745,68597
20152,-2,-2,-2,-1,0,0,0,0
21447,-1,-1,-2,-1,0,1516,500,0
23016,0,0,0,0,180517,175125,176674,160551
4914,-1,0,0,0,9020,326,7788,104556
9454,0,0,-2,-2,4089,5015,2521,531
8696,0,-2,-2,-2,17247,11691,0,0
20298,-2,-2,-2,-2,0,0,0,0
3228,-2,-2,-2,-2,8010,922,3200,15010
4834,0,0,0,0,13962,15219,15424,15479
4906,-1,0,0,-2,111,0,904,904
698,2,-2,-2,-2,8792,7500,0,0
13130,0,0,0,0,1772,8304,9506,9702
17802,2,2,2,2,27172,28224,29276,28635
11574,2,0,0,0,3634,6568,7307,8027
2091,2,0,-1,2,744,2244,1372,686
14016,0,-1,0,0,29632,9856,9541,5411
20096,0,0,0,0,156062,158495,160681,144194
23789,0,0,0,0,51254,49852,28379,15988
11102,-1,-1,-1,-1,564,2035,2175,3528
8543,0,0,0,2,25039,25989,23078,23697
21686,-1,-1,-1,0,23225,29801,10008,9336
9060,0,0,0,0,102697,100462,101879,100999
23170,2,2,2,2,289260,297888,304025,308421
19253,0,0,0,0,36269,39229,48190,48758
14621,-1,0,-1,-1,1790,0,31568,17638
22856,2,2,2,2,77278,83357,85229,85939
21857,-1,-1,-1,-1,0,2039,2000,3918
17173,0,0,0,0,85822,83206,74030,70198
20963,2,0,0,0,3739,3738,3737,179546
19061,-1,-1,-1,-1,7439,8280,3403,1999
5552,2,0,0,0,15919,16939,16374,16604
15347,0,0,0,0,34965,35660,37082,38464
1896,0,-2,-1,0,53935,57997,-3,-3
4450,0,0,0,0,49833,49831,51818,50244
18735,0,2,2,2,26509,27521,30001,29187
23299,0,0,0,0,137254,92636,94641,96667
21037,0,0,2,2,55397,55877,57335,59595
10860,-2,-1,2,2,0,0,0,2500
3425,0,0,0,0,47757,26340,16532,15782
22227,-2,-2,-2,-2,316,1599,2328,1798
16457,0,0,0,0,18563,19647,20725,21774
21843,0,0,0,-1,22804,11496,12273,12014
21645,0,0,0,0,7271,4951,1815,3789
2907,0,0,0,0,74615,74399,68761,70260
3840,2,0,0,2,28129,29184,28421,28751
20640,3,2,2,2,163553,192724,188441,191134
11484,0,0,0,0,16601,14414,11307,11139
10566,0,0,0,0,57147,58104,58311,58828
14176,-2,-2,-2,-2,144430,50001,62622,166818
11698,-1,-1,-1,-1,1473,1473,1473,1473
20642,0,0,0,0,359280,362680,161193,123203
15328,0,0,0,0,105911,109006,108761,79044
10709,0,0,0,0,112402,116273,118467,108826
8397,0,0,0,2,30639,25390,27618,26382
627,0,0,0,0,60040,55274,51766,51757
9482,0,0,0,-2,27836,28998,29480,29500
18647,0,0,0,0,249265,253883,250654,253336
5699,0,0,0,0,121830,91216,93099,94949
3320,-1,0,0,2,5353,280,4609,4703
17809,2,3,3,3,1050,1050,1050,1050
8437,0,0,0,0,116058,117196,121245,122736
282,0,0,-1,-1,127543,109189,92630,69669
8108,0,0,0,0,28708,28285,26702,20115
1794,0,0,0,0,5154,6016,7056,7310
7175,2,2,2,2,25274,25026,23073,22857
21246,0,0,0,0,22629,11332,12471,7985
2190,0,0,0,0,18471,19483,19431,19307
4310,-1,-1,-1,-1,324,826,326,326
17772,0,0,0,0,10083,11091,12117,13125
3761,-2,-2,-2,-2,46089,4840,0,0
21591,0,0,-1,0,44593,33019,13552,0
20688,2,2,2,2,175154,175790,153515,130864
4134,2,0,0,0,151955,158956,149765,131741
23751,0,0,0,0,105476,109153,109501,105290
22457,0,0,0,0,6894,14246,43615,33336
7832,0,0,0,0,196409,182372,191040,199400
14786,0,0,0,-2,3785,4871,7817,7977
10539,0,0,0,0,63348,62934,60513,18712
13517,0,0,0,0,28763,25470,24125,22597
13690,0,0,2,0,109887,99030,89317,80674
6030,-1,0,-1,-1,2069,2675,448,448
20333,2,0,0,0,16613,19828,19227,20593
3205,-2,-2,-2,-2,3330,2665,115323,21547
21398,0,0,0,0,271508,261713,267792,273208
10065,0,0,0,0,60721,61452,59797,30372
997,0,0,2,2,39716,40799,41853,44452
16136,0,0,0,0,50465,51092,56266,39545
531,0,0,0,0,34549,18552,19334,18165
11491,0,0,0,0,71455,79079,73583,79481
23907,0,0,0,0,18671,18497,19633,18347
8754,0,0,0,0,39471,41515,43879,44446
10338,2,2,2,2,17772,18487,17892,19294
6560,0,0,0,0,57259,46226,36089,34158
18047,0,-1,-1,-1,9527,9907,9660,880
23887,0,0,0,0,33078,42056,43986,45879
3484,0,0,0,0,48310,49690,40697,16751
12038,0,0,-1,0,9747,7592,7420,1467
16083,0,0,0,-2,16639,16041,12151,4963
15273,-2,-1,0,-1,1040,0,0,12500
13141,-1,-1,-1,-1,326,326,326,326
4393,0,0,0,0,15760,17092,17781,17289
18943,-2,-2,-2,-2,12420,0,0,0
8680,0,0,0,0,9249,10439,11448,11561
6927,2,0,0,2,60270,65005,63309,62369
21375,-1,2,2,-2,382,-286,954,1154
10192,0,0,0,0,30973,32008,32889,33410
10232,-1,-1,-1,-1,827,669,785,1809
18932,-2,-1,0,0,4908,0,0,51750
12505,0,0,0,0,168211,139873,142391,145345
333,0,0,0,0,10540,10232,11237,11427
9257,2,-2,-2,-2,14428,14310,0,0
6366,2,0,0,0,20184,20702,20057,19583
6838,2,0,0,0,17147,19557,18935,19005
8230,0,0,0,0,580928,597793,597415,569034
10549,-1,-1,-1,-1,8681,8681,8888,4932
8714,2,0,0,0,14484,18528,18923,19310
23352,-2,-1,0,0,6018,0,0,6085
11289,0,0,0,-1,47038,51310,49956,19485
3470,0,0,0,0,126532,90013,91191,86139
16488,0,2,0,0,19820,19277,20997,20200
11714,0,0,2,2,13192,14668,15614,17155
6277,0,0,0,-1,28292,30494,28317,16454
21587,0,0,0,0,28709,28649,29619,30224
2035,-1,-1,-1,-1,574,801,686,527
11085,0,0,0,0,182396,187565,188334,182889
23218,0,0,0,0,48169,48163,49302,16522
23805,0,-1,-1,-1,55070,57863,54382,773
1685,0,0,0,0,16812,17571,18013,18197
22066,-1,-1,-1,-1,2400,152,3250,2391
7630,0,0,0,0,17704,14478,17681,15240
11242,0,0,0,0,40798,38937,34737,18702
22712,0,0,0,0,157249,148123,142852,133583
13021,2,2,2,2,17740,17166,19148,18542
7582,0,0,0,0,89842,82669,70018,57847
11656,-1,-1,-1,0,582,0,582,291
8830,-2,-2,-2,-2,0,0,0,2429
14814,-2,-2,-1,2,13936,0,0,0
20702,2,2,2,2,25826,27274,25744,27504
22231,2,-1,2,0,780,780,390,2724
19173,0,0,0,0,92189,88832,89762,77986
5291,0,2,0,0,102449,104807,111048,107782
17507,-2,-2,-1,0,0,0,0,0
17654,2,2,2,2,7660,8689,8403,9505
17563,-1,-1,-1,-1,0,0,234,4394
16008,2,2,0,0,69242,71007,72596,70467
6050,2,0,0,0,203385,192055,164665,155614
22877,0,0,0,0,10184,12204,13239,15254
196,2,2,2,2,36166,37188,37680,38462
5801,-2,-1,0,-1,0,-2008,-4016,4016
19473,0,0,0,0,53910,55028,56449,56273
23650,2,0,0,2,8131,9042,8753,9916
7430,-1,-1,-2,-2,390,0,780,0
15825,2,2,2,-2,4073,3863,8109,7849
8128,-1,-1,-1,-1,909,2708,3514,2297
6075,-1,-1,-1,-1,26340,31523,35718,24288
108,-1,-1,-1,-1,713,2272,722,867
16867,-2,-2,-2,-2,0,256,0,425
21996,0,0,0,0,42713,50270,22576,18247
20633,0,2,0,0,4640,5891,8840,8464
17879,0,2,0,0,8608,10300,12711,12210
12291,0,0,0,0,17698,16533,17636,16956
14832,0,-1,-1,-1,15150,16311,16900,5000
2462,2,2,2,2,25615,29849,31034,28071
4702,0,0,0,0,75451,78094,80680,81944
20843,-2,-2,-2,-2,0,0,0,0
2097,2,0,0,0,99396,100495,97982,100261
15686,-2,-2,-2,-2,0,0,0,0
14739,0,0,0,0,232587,259740,241615,139741
15709,0,0,0,0,68438,71287,73406,74397
2132,0,0,0,0,47691,48738,48565,48301
17288,-2,-2,-2,-2,6829,6460,17154,2729
11258,0,0,0,0,126785,129752,132554,268084
20109,0,0,0,0,49699,49446,50694,44858
2543,0,0,0,0,72970,100360,91329,76840
11108,0,0,-2,-2,254332,257628,161545,0
281,-1,0,0,-2,1512,2458,664,1814
13935,-1,-1,-1,-1,285,825,0,1230
18937,2,2,2,2,61474,59121,63389,60919
15495,0,0,0,0,19600,19694,19945,20051
11965,0,0,0,0,165686,169969,170142,119529
4558,2,0,0,0,43583,50028,48928,49812
22115,0,0,0,0,150682,139629,136020,115942
9604,2,0,0,0,16570,18989,18387,22047
21310,0,0,0,0,69956,70688,68912,70652
10821,0,0,0,0,65920,67413,68623,68867
13033,0,0,0,0,84681,81491,81003,68764
16961,2,2,2,2,42807,44489,45470,46424
14897,0,0,0,0,27159,27577,28838,28085
23687,-1,0,0,-1,132387,11590,70460,67357
18323,0,0,0,0,19422,17545,18163,19146
16399,-1,-1,-1,-1,316,0,2549,151
13326,0,0,0,0,106878,100879,102998,105090
15027,-1,-2,-2,-1,1600,1815,0,0
22873,-1,-1,-1,-2,-12,-12,88,2207
9164,-1,-1,-1,-2,3884,949,2864,933
10855,0,0,-2,-2,74267,54500,5520,0
8225,2,2,2,0,28037,29055,28303,29462
18332,0,0,2,0,13406,15175,16227,17746
16702,0,0,0,0,84184,95791,94901,92866
564,0,0,0,0,108351,111201,63146,63723
11153,-1,0,0,0,76440,1397,56449,55121
369,-2,-2,-2,-2,0,0,0,0
17640,0,0,0,0,24717,26659,28592,29364
22302,0,0,0,0,68835,60549,63047,65508
9238,0,0,0,-1,69963,64081,62582,47595
107,-1,-1,-1,-1,6108,2861,3277,3319
9603,0,0,0,0,105873,90251,62144,56728
12526,0,0,0,0,344011,336175,333048,277250
1865,-1,-1,-1,-1,7572,18847,16615,14156
17325,4,3,2,2,81341,79529,77757,75841
15496,2,2,2,2,4318,5096,6353,7092
21402,2,2,2,2,82172,80266,85919,86910
19428,0,0,-1,0,51277,51999,52613,21696
140,0,0,0,0,50801,50143,49586,19430
22567,2,2,2,2,69443,70896,72381,70629
6601,2,2,3,2,7719,7455,7187,8367
10108,-2,-2,-2,-2,2195,0,0,0
13312,2,-1,-1,2,1159,2468,1159,1159
10173,-1,-1,-1,-1,6578,43564,16813,11080
21717,0,0,0,0,50162,48982,43579,43825
1675,-1,-1,-1,-1,4330,8369,16786,396
12815,0,0,0,0,289995,269901,267494,265058
4281,0,0,0,-1,1698,2751,3665,4665
22741,-2,-2,-2,-1,-2650,-2650,-2650,-5036
8531,0,0,0,0,30857,28481,27634,26691
3037,-1,-1,-1,-1,396,396,396,0
3546,0,0,0,0,20612,21956,23280,23812
18571,-1,-1,-1,-2,12389,-5,1145,1169
22037,0,0,-1,0,45687,31114,21867,13190
14091,0,2,0,0,42974,45277,54321,52932
7768,-1,0,-1,-1,390,4238,780,390
5213,-2,-2,-2,-1,0,0,0,0
9464,-2,-2,-2,-2,0,0,0,0
21699,2,-2,-2,-2,259,259,0,0
23875,0,0,-2,-2,2542,3556,4490,0
14900,0,0,0,0,51024,27254,36052,38440
2285,-1,-1,-1,-1,33782,35650,390,390
12758,0,0,0,0,17728,18835,38099,18471
19823,0,0,0,0,20441,20245,20070,20621
1463,0,0,0,0,157607,155693,155290,147604
14264,-1,-1,-1,-1,18771,10655,1659,6524
6724,2,2,2,2,73537,71796,80453,58257
6167,2,2,0,0,10011,12830,13225,12718
8316,0,0,0,0,46179,38055,28857,27495
13483,0,0,0,0,57846,50663,45515,42599
14744,-1,0,0,-1,82715,29004,104650,75583
4015,0,0,0,0,107028,106818,108730,112035
10280,0,0,0,0,364367,365353,346416,261694
15970,3,2,0,0,18769,21349,20732,19946
15292,0,0,0,0,35874,32130,34602,35172
18375,0,0,-1,-1,20958,12186,5754,5070
7401,0,0,0,0,12393,14187,13263,11045
11613,-2,-2,-2,-2,10593,41217,8815,24012
1403,0,0,0,0,4221,6642,8361,10208
4303,2,-1,-1,-1,3680,9995,3225,4230
16259,0,2,2,2,105440,105852,111966,106068
1453,-2,-2,-2,-2,1583,2134,0,2025
275,-2,-2,-2,-2,0,0,0,0
19260,-1,-1,-1,-1,1778,224,2018,0
18037,0,0,0,0,108963,105748,109050,112243
13639,0,0,0,0,191059,197548,203823,216971
7814,-1,-1,0,-1,3555,7340,0,7634
8810,0,0,0,0,20044,21246,22115,22158
16364,-1,-1,-1,-1,416,416,416,3541
10715,0,0,2,0,7979,9046,10279,10610
23124,-1,-1,-1,-1,2398,2289,3593,5332
10972,0,-2,-1,-1,35695,40924,0,0
13685,-1,-1,-1,-1,339,339,339,339
13554,-1,0,0,-1,949,40,175512,74334
14503,0,0,0,-1,138151,111189,75880,46407
17095,0,0,0,0,78737,63494,55284,42693
5402,-1,0,-1,-1,7285,28390,13138,6653
18414,0,0,0,0,13738,10455,19869,26173
20583,0,0,0,0,52175,45429,46595,47224
23914,2,0,0,0,17875,20524,17478,18224
14186,-1,0,0,-1,0,0,70010,71610
1636,0,0,0,0,46638,47680,48395,49356
6071,0,0,0,0,74228,76138,45441,30526
18917,0,-1,-1,0,17250,8560,4725,8933
13318,-1,0,0,-1,118601,4101,133359,138959
3985,0,0,0,0,10716,12254,12815,17782
9921,2,3,2,2,138839,142121,193777,189225
292,-2,-2,-2,-2,0,0,0,0
3920,-2,-2,-2,-1,-1917,-1917,-1917,-1917
1306,-1,-1,-1,0,435,435,635,2084
3217,2,2,2,2,9317,18576,18219,17095
15454,0,0,0,0,256324,250666,245741,240132
8500,-1,-1,-1,-1,188,188,188,188
12403,0,0,0,0,26183,24181,19543,17160
20589,0,0,0,0,104216,104343,142622,73702
17928,2,0,0,0,6696,9080,8794,9604
739,0,0,0,0,92849,94766,93894,85723
16215,0,0,-2,-2,153104,102049,105086,0
23127,0,0,0,0,76282,78800,67443,68720
13900,0,-1,0,0,58794,59987,33908,19513
1566,0,0,0,0,2087,2632,3355,3253
10993,-1,0,-1,-1,1886,8013,3962,1410
21854,0,0,-1,0,130318,131351,131352,121931
15566,2,0,0,0,172,1930,1752,3710
2002,-1,-1,0,-1,19965,390,390,780
16230,-1,-1,-1,0,15094,1717,988,1805
16297,2,0,0,0,30518,34984,30321,23610
15962,-1,-1,-1,0,316,316,316,316
3687,2,2,2,0,65499,63882,67741,69355
5906,0,0,0,0,85118,88844,92345,82866
11404,2,0,0,0,20460,19860,19100,18500
8208,0,0,0,0,43045,42965,43132,43995
21504,0,0,0,0,65744,67050,68456,69849
4893,0,0,0,0,48888,47988,9757,8941
11169,0,0,0,0,15465,16489,17509,17856
2810,0,0,0,0,337792,293987,294203,300314
4979,0,0,0,0,92688,94925,96865,99196
15415,-1,-1,-1,-1,390,390,390,390
21540,2,2,0,0,12831,12328,15195,14659
8954,2,2,2,2,54803,52996,51169,53979
22471,0,0,0,0,17543,17888,18577,18111
7454,-1,-2,-2,-2,390,780,0,0
13213,-1,0,-1,-1,105,3298,50064,8003
20318,-1,-1,-1,-1,390,17450,13366,17446
5076,0,0,2,2,21824,21187,23815,26418
1194,0,0,0,0,123337,11148,19165,21171
4630,0,0,-1,-1,20614,18050,15341,15985
13736,0,2,0,0,28518,29558,32054,31239
8405,-1,-1,-1,-1,13391,10577,8905,0
3939,0,0,0,0,36048,37157,38040,33882
16074,-1,-1,0,0,410,3620,7656,56397
19732,-2,-2,-2,-2,0,323,0,0
1219,0,0,0,0,8537,9591,10581,10818
4533,0,0,0,0,14275,15335,16223,15594
11147,-1,0,0,-1,780,177,1170,390
22076,2,0,0,0,7188,9521,9224,10262
20172,0,2,0,0,20693,22033,24067,24372
13462,0,0,0,0,21453,22365,12874,13341
19010,0,0,0,0,198441,202806,207050,201114
8403,-1,-1,-1,-1,1565,3067,5797,1195
4703,-1,-1,0,-1,0,340,0,148
12689,2,-1,-1,-1,957,738,356,356
17551,0,0,0,2,185696,181236,185410,189069
2774,-1,-1,-1,-1,1651,390,390,390
7004,-2,-2,-2,-2,12066,0,0,0
16458,0,0,0,0,73903,74661,75593,78110
21147,0,2,2,-2,21708,22583,25067,23237
15362,-1,-1,0,-1,9,89,0,157
16063,0,0,0,0,28775,28951,26813,27383
14501,2,2,2,0,198128,211417,206386,219111
9966,0,0,0,0,45068,44158,48437,50667
20599,0,0,0,0,146515,131130,123226,111975
12706,0,0,0,0,7582,8502,9479,9669
10037,-1,-1,-1,-1,16275,20037,9085,9461
8998,6,5,4,3,126786,124971,121216,97622
14295,4,4,4,4,1650,1650,1650,1650
9590,-1,-1,-2,-2,0,0,550,0
15570,-1,-1,-1,-1,20938,21064,26041,18158
4299,-1,0,0,0,850,0,8472,8472
1699,-1,-1,-1,2,2109,1257,466,628
4145,2,-1,-1,-1,660,1320,660,1320
17524,0,0,0,0,7841,7569,9282,10155
17306,-1,-1,-1,-1,380,3175,380,380
7098,-2,-1,0,0,380,380,380,15240
6076,0,0,0,0,26460,27042,27617,28546
12800,0,0,-1,-1,68194,24956,22145,33675
13392,0,0,0,0,17607,18711,9540,10540
1226,0,-2,-2,-2,19624,16972,0,0
12285,-2,-2,0,-1,6302,4618,183,2568
15987,0,-2,-2,-2,15750,12891,0,0
23196,-1,0,0,0,3133,1473,9196,8518
5441,2,0,0,0,22033,24067,24372,24670
8426,0,0,0,0,2989,4008,4861,4958
5347,0,0,0,0,100448,103990,104462,43810
8147,-2,-2,-2,-2,661,661,268,0
20709,-2,-2,-2,-2,185,4418,0,3931
6359,-1,-1,-1,2,29662,5384,4488,2630
22154,0,0,0,0,13859,16229,16459,14753
22992,0,0,0,0,69099,69684,64801,64863
13631,0,0,0,0,86914,85558,77163,80240
4422,-2,-2,-1,-1,1476,1476,1476,1476
7469,2,2,2,2,10968,12495,11998,13795
23345,0,2,0,0,144031,147135,158528,138030
21738,0,0,0,0,4456,7339,9662,9708
15829,-1,-1,-1,-1,4617,13054,15449,9610
10419,-2,-2,-2,-2,0,0,0,0
9709,-2,-2,-2,-2,548,0,0,0
14606,0,0,0,0,6892,7915,10086,18714
23033,0,0,0,0,14967,17705,19394,18956
18785,0,0,0,-1,18612,90523,86813,35695
12510,0,0,0,-2,8624,9972,9799,9999
16344,0,0,0,0,205002,195441,192803,304997
1274,-1,-1,-1,-1,10658,9288,390,390
21084,-1,-1,0,0,30769,13532,840,68110
14977,2,2,2,2,26580,27652,27905,27158
19452,-2,-2,-2,-2,0,0,0,0
5542,0,0,0,0,22446,21799,23130,24432
9197,0,-1,-1,-1,10316,2798,4543,3229
7950,-1,-1,-1,-1,0,571,0,11942
22211,0,0,0,0,87018,75666,74709,76143
9108,2,2,2,2,95686,98374,99562,100532
21503,0,0,0,0,103705,94786,94708,83765
18924,0,0,0,0,20244,65072,61652,62788
5793,-1,-1,-1,-1,11613,10000,10000,10000
6936,0,0,0,0,90930,94502,93559,95060
3867,0,2,0,0,29565,31123,34134,23552
22772,0,0,0,0,49889,50326,50687,37200
4292,-1,-1,-1,-1,316,316,316,316
9498,0,0,0,0,147070,109978,77151,73814
15681,0,-1,-1,-1,13596,34661,29084,31770
7433,-1,-1,-1,-1,29617,4096,2058,540
619,0,0,0,0,58839,53235,38533,39639
9955,0,0,0,0,71267,67401,63239,23163
2312,0,0,0,0,93169,58983,60506,58458
17012,0,0,0,-1,72306,70543,63061,61520
18901,0,2,0,0,89302,90745,96314,87862
21193,-2,-2,-2,-2,188,188,188,1708
4395,-2,-1,0,-1,17154,4536,4500,71028
7534,-2,-2,-2,-2,0,3813,1298,500
14239,0,-1,-1,-1,20571,37283,43482,5626
5950,0,0,0,0,69760,60445,50857,39813
9965,0,-2,-1,0,53493,3123,3221,3287
8271,0,0,0,0,21480,25791,31654,35784
5069,-1,0,-1,-1,4936,2476,5696,1762
22627,0,0,0,0,29327,30536,31740,32909
1160,2,2,0,0,77389,75585,80300,75724
18764,-1,-1,-1,0,390,390,390,390
20147,2,2,0,0,24225,24046,24574,24348
21635,0,2,0,0,25046,25174,27850,27038
18277,0,0,0,2,184505,182475,180103,180647
3492,0,0,0,-1,72546,74618,62379,37137
9345,-1,0,-1,-1,1000,1000,3000,1000
5657,-1,0,0,0,-208,208,125755,128671
16684,2,2,2,0,11623,12436,12943,15428
4433,2,2,2,2,27669,26955,27425,28179
14999,0,0,0,0,45002,46053,45120,45870
19471,0,0,2,0,20494,19867,21045,24681
8979,-1,-1,-1,0,8435,169,1913,150
21937,2,2,0,0,5892,4824,3784,3089
19762,2,-1,-1,-1,246,246,123,7286
14173,-1,0,0,0,1296,2035,120921,126429
21099,0,0,2,0,20979,17228,20924,22448
20207,0,0,0,0,62049,64315,58564,56741
23296,-1,-1,0,0,6087,1934,11376,2199
22740,0,0,0,0,13626,21399,27923,32330
706,0,0,0,0,15448,16392,18096,18425
20108,0,0,0,0,39296,40638,41741,45982
12184,-2,-2,-2,-1,9248,6831,2902,6468
11045,2,0,0,0,1090,1257,1090,1090
21693,0,0,0,0,152330,66107,60734,48816
9632,0,0,0,-1,115937,118957,119649,122448
12564,0,-1,-1,-1,11158,1616,3658,658
11206,-1,0,0,-1,326,326,4058,5732
8859,-2,-2,-2,-2,0,0,0,0
